Gene1,Gene2
PAFAH1B1,VLDLR
PAFAH1B1,RAC1
PAFAH1B1,PLK1
PAFAH1B1,RAB8A
DDB2,TP53
DDB2,RNF111
DDB2,YY1
DDB2,NFRKB
DDB2,RPS27A
DDB2,TFPT
DDB2,UBB
DDB2,INO80D
DDB2,INO80B
DDB2,UBC
DDB2,RUVBL1
DDB2,INO80E
DDB2,MCRS1
SYVN1,UBC
SYVN1,UBB
EGLN1,EPAS1
EGLN1,HIF3A
EGLN1,PSMC3
EGLN1,UBB
EGLN1,UBE2D1
EGLN1,UBC
EGLN1,UBE2D2
EGLN1,PSMC6
EGLN1,PSME4
EGLN1,UBE2D3
EGLN1,PSME2
EGLN1,PSME1
EGLN1,PSMD14
EGLN1,RPS27A
EGLN1,PSMC4
EGLN1,PSME3
EGLN1,PSMD10
EGLN1,PSMB7
EGLN1,PSMA4
EGLN1,PSMB8
EGLN1,PSMB9
EGLN1,PSMC1
EGLN1,PSMB11
EGLN1,PSMD1
EGLN1,PSMD7
EGLN1,PSMA1
EGLN1,PSMA5
EGLN1,PSMB2
EGLN1,PSMC2
EGLN1,PSMD5
EGLN1,PSMD8
EGLN1,PSMD3
EGLN1,PSMB6
EGLN1,PSMF1
EGLN1,PSMD4
EGLN1,PSMA2
EGLN1,PSMA8
E2F1,TFDP1
E2F1,RBL1
E2F1,RBL2
E2F1,TOPBP1
E2F1,E2F7
E2F1,TRIM28
E2F1,E2F4
E2F1,E2F6
E2F1,LIN9
E2F1,LIN54
E2F1,SPI1
E2F1,E2F3
E2F1,LIN37
E2F1,MEF2C
UVRAG,GABARAPL2
UVRAG,GABARAP
UVRAG,MAP1LC3A
UVRAG,MAP1LC3B
UVRAG,MAP1LC3C
PMS2,RPA3
ANXA2,PLG
ARF1,CYTH1
ARF1,ARFGAP1
ARF1,GBF1
ARF1,CYTH3
ARF1,KDELR1
ARF1,ASAP1
ARF1,PLD2
ARF1,ARFIP2
ARF1,PLD1
ARF1,CYTH4
ARF1,PIP5K1A
ARF1,COPA
ARF1,ARF6
ARF1,CLTB
ARF1,CLTA
ARF1,VEGFA
NCKAP1L,BRK1
NCKAP1L,WASF1
NCKAP1L,ACTR2
NCKAP1L,ARPC5
NCKAP1L,ARPC2
NCKAP1L,ARPC1B
NCKAP1L,ARPC3
NCKAP1L,ARPC1A
DDX58,MAVS
DDX58,TRIM25
DDX58,RNF135
DDX58,RNF125
DDX58,DHX58
DDX58,OTUD5
DDX58,UBE2D3
DDX58,ITCH
DDX58,RNF216
EDNRA,GNA11
EDNRA,KNG1
EDNRA,GNAQ
EDNRA,GNA12
EDNRA,EGF
EDNRA,GNA14
EDNRA,GNA15
EDNRA,OXT
EDNRA,JAK2
EDNRA,GNA13
EDNRA,SLC9A1
EDNRA,RAC1
POLR2K,POLR2L
POLR2K,TAF2
POLR2K,TAF7
POLR2K,TAF12
POLR2K,TAF4
POLR2K,TAF10
POLR2K,SSU72
POLR2K,TAF13
POLR2K,SSB
POLR2K,TAF3
POLR2K,RPS27A
POLR2K,INTS8
POLR2K,TAF4B
POLR2K,UBC
POLR2K,UBB
POLR2K,ZC3H8
POLR2K,WTAP
POLR2K,TAF15
POLR2K,INTS12
POLR2K,SRSF10
POLR2K,INTS1
POLR2K,ICE2
POLR2K,INTS7
POLR2K,INTS3
POLR2K,ICE1
POLR2K,ELL3
POLR2K,ELL2
POLR2K,NABP1
POLR2K,XRCC1
POLR2K,INTS10
POLR2K,WDR5
POLR2K,INTS2
FANCB,FANCD2
FANCB,FANCI
FANCB,TOPBP1
FANCB,RAD9A
FANCB,HUS1
FANCB,RAD17
FANCB,RPS27A
FANCB,UBB
FANCB,UBC
FANCB,RAD1
BCL2L1,TP53
BCL2L1,BCL2L11
BCL2L1,BID
BCL2L1,PMAIP1
BCL2L1,STAT3
BCL2L1,MAPK1
BCL2L1,NLRP1
BCL2L1,MAPK3
BCL2L1,STAT6
BCL2L1,BNIP3
BCL2L1,PINK1
BCL2L1,MAPK9
BCL2L1,PRKAR2B
BCL2L1,PGAM5
BCL2L1,MAPK10
BCL2L1,PRKAR1B
BCL2L1,PRKAR1A
BCL2L1,PRKACA
VASP,ZYX
POLD3,POLD4
POLD3,PRIM1
POLD3,PRIM2
POLD3,WRN
POLD3,RPA3
POLD3,XRCC1
POLD3,RPS27A
POLD3,UBB
POLD3,UBC
DYNC1H1,PLK1
DYNC1H1,RAB8A
DYNC1H1,NR3C1
DYNC1H1,RAB3GAP2
DYNC1H1,RAB3GAP1
DYNC1H1,RAB18
DYNC1H1,FKBP4
DYNC1H1,NR3C2
DYNC1H1,PGR
CDK6,CDKN2C
CDK6,CDKN2D
CDK6,CDKN1A
CDK6,CDKN1B
CDK6,CDKN2B
CDK6,RBL1
CDK6,E2F4
CDK6,RBL2
CDK6,CDK7
CDK6,PCNA
CDK6,MNAT1
CDK6,SUV39H1
HAUS1,PLK1
HAUS1,RAB8A
CNOT10,PABPC1
CNOT10,EIF4G1
CNOT10,PAIP1
CNOT10,EIF4E
SIN3A,WDR5
SIN3A,SMAD4
SIN3A,TOPORS
SIN3A,ZFPM1
PSMD1,UBC
PSMD1,UBB
PSMD1,RPS27A
PSMD1,SKP1
PSMD1,TNKS2
PSMD1,TNFRSF1B
PSMD1,TNKS
PSMD1,UBE2D1
PSMD1,TP53
PSMD1,SMURF2
PSMD1,WWP1
PSMD1,UBE2E1
PSMD1,PTEN
PSMD1,GMNN
PSMD1,RBX1
PSMD1,RELA
PSMD1,PTTG1
PSMD1,FBXO5
PSMD1,SPRED1
PSMD1,TP73
PSMD1,SPOP
PSMD1,PRICKLE1
PSMD1,RELB
PSMD1,ODC1
PSMD1,ZSWIM8
PSMD1,TNFSF14
PSMD1,RUNX3
PSMD1,TNFSF13B
PSMD1,TNFSF12
PSMD1,TNFRSF11A
PSMD1,REL
PSMD1,OAZ2
PSMD1,VHL
PSMD1,TNFRSF13C
PSMD1,RNF146
PSMD1,OAZ3
PSMD1,TNFRSF12A
PSMD1,GTSE1
PSMD1,OAZ1
MAD2L1,PSMD8
MAD2L1,PLK1
MAD2L1,PSMD14
MAD2L1,PSMA2
MAD2L1,PSMA1
MAD2L1,PSMA5
MAD2L1,PSMA4
MAD2L1,PSMC6
MAD2L1,PSMC2
MAD2L1,PSMD7
MAD2L1,UBC
MAD2L1,RPS27A
MAD2L1,UBE2D1
MAD2L1,UBB
MAD2L1,UBE2E1
MAD2L1,PSMB2
MAD2L1,PSME3
MAD2L1,PSMD10
MAD2L1,PSMB7
MAD2L1,PSMB6
MAD2L1,PSMC1
MAD2L1,PSMC4
MAD2L1,PSMC3
MAD2L1,PSMD5
MAD2L1,PSME2
MAD2L1,PSME1
MAD2L1,PSMB9
MAD2L1,PSMD4
MAD2L1,PSMF1
MAD2L1,PSMD3
MAD2L1,PSMB8
MAD2L1,PSMA8
MAD2L1,PSME4
MAD2L1,PSMB11
RBX1,SKP1
RBX1,UBE2M
RBX1,VHL
RBX1,UBE2A
RBX1,RPS27A
RBX1,UBC
RBX1,WSB1
RBX1,UBB
RBX1,RNF111
RBX1,TRIP12
RBX1,SMURF2
RBX1,SIAH1
RBX1,UBR2
RBX1,SPSB1
RBX1,RELA
RBX1,SIAH2
RBX1,RUVBL1
RBX1,TRIM21
RBX1,XRCC1
RBX1,RNF19A
RBX1,RNF19B
RBX1,RLIM
RBX1,RNF144B
RBX1,RNF217
RBX1,TRIM69
RBX1,RNF114
RBX1,ZNRF2
RBX1,RNF115
RBX1,TRIM36
RBX1,YY1
RBX1,RNF213
RBX1,ZNRF1
RBX1,UNKL
RBX1,SPRED1
RBX1,TFPT
ACTL6A,COPS5
ACTL6A,MAX
ACTL6A,COPS4
ACTL6A,COPS2
ACTL6A,RAD23B
ACTL6A,COPS3
ACTL6A,COPS8
TAF12,TP53
CITED2,CREBBP
CITED2,EPAS1
CITED2,HIF3A
CITED2,PPARA
HLA-DRA,HLA-DRB1
HLA-DRA,HLA-DRB5
HLA-DRA,RGS1
HLA-DRA,LCP2
HLA-DRA,PTPN22
HLA-DRA,PTPN6
HLA-DRA,PDCD1LG2
HLA-DRA,LCK
HLA-DRA,ZAP70
HLA-DRA,PAG1
HLA-DRA,MAP4K1
HLA-DRA,VAV1
HLA-DRA,PRKCQ
HLA-DRA,ITK
HLA-DRA,LAT
HLA-DRA,LGMN
HLA-DRA,SHC1
HLA-DRA,PLCG1
DYNC1LI2,NR3C2
DYNC1LI2,RAB3GAP1
DYNC1LI2,PLK1
DYNC1LI2,RAB3GAP2
DYNC1LI2,FKBP4
DYNC1LI2,RAB18
DYNC1LI2,NR3C1
DYNC1LI2,PGR
PHKA2,PYGL
PHKA2,PYGB
SMARCC2,COPRS
CSF1,ITGAV
CSF1,ITGB3
CSF1,PTPN1
CSF1,PTPN2
CSF1,FAM20C
CSF1,FAM20A
CAMK2D,RYR2
CAMK2D,DLG4
CAMK2D,STAT1
CAMK2D,DLG1
CAMK2D,GRIA1
CAMK2D,GRIA2
CAMK2D,GRIA4
CAMK2D,GRIA3
CAMK2D,PARP1
CAMK2D,KRAS
CAMK2D,MAPT
CAMK2D,NRAS
CAMK2D,JAK2
CAMK2D,IFNGR2
CAMK2D,JAK1
CAMK2D,HSF1
CAMK2D,MYO6
CAMK2D,EPB41L1
CAMK2D,IFNGR1
CAMK2D,IFNG
CAMK2D,TLE1
ITGA5,SPP1
ITGA5,RAC1
MCM3,POLA1
MCM3,PRIM1
MCM3,PRIM2
MCM3,POLE3
MCM3,POLE4
TAF7,TP53
POLR2B,POLR2F
POLR2B,POLR2L
POLR2B,POLR2D
POLR2B,INTS3
POLR2B,INTS1
POLR2B,POLR2E
POLR2B,POLR2H
POLR2B,POLR2C
POLR2B,SSU72
POLR2B,TAF2
POLR2B,TAF10
POLR2B,TAF3
POLR2B,INTS10
POLR2B,UBC
POLR2B,UBB
POLR2B,RPS27A
POLR2B,INTS8
POLR2B,TAF15
POLR2B,SRSF10
POLR2B,WDR5
POLR2B,XRCC1
POLR2B,INTS7
POLR2B,TAF13
POLR2B,ICE1
POLR2B,ELL2
POLR2B,ELL3
POLR2B,INTS12
POLR2B,RBBP5
POLR2B,WTAP
POLR2B,ZC3H8
POLR2B,ICE2
POLR2B,TAF4B
POLR2B,INTS2
POLR2B,TAF4
POLR2B,NABP1
PPP4C,RPA3
PSMC2,UBC
PSMC2,UBB
PSMC2,RPS27A
PSMC2,RELA
PSMC2,SKP1
PSMC2,UBE2E1
PSMC2,TNKS2
PSMC2,TNKS
PSMC2,SPOP
PSMC2,GMNN
PSMC2,UBE2D1
PSMC2,ODC1
PSMC2,SMURF2
PSMC2,WWP1
PSMC2,TP53
PSMC2,OAZ1
PSMC2,FBXO5
PSMC2,RELB
PSMC2,PTEN
PSMC2,PTTG1
PSMC2,TNFRSF1B
PSMC2,RNF146
PSMC2,PRICKLE1
PSMC2,OAZ2
PSMC2,OAZ3
PSMC2,GTSE1
PSMC2,ZSWIM8
PSMC2,TNFSF14
PSMC2,RUNX3
PSMC2,TNFSF13B
PSMC2,TNFSF12
PSMC2,TNFRSF11A
PSMC2,REL
PSMC2,VHL
PSMC2,TNFRSF13C
PSMC2,TNFRSF12A
CD58,CD2
BCL2L11,MCL1
BCL2L11,FOXO3
BCL2L11,CASP3
BCL2L11,MAPK3
BCL2L11,MAPK1
BCL2L11,MAPK10
BCL2L11,MAPK9
BCL2L11,DDIT3
CDC7,MCM7
CDC7,MCM2
CDC7,PRIM1
CDC7,POLA1
CDC7,PRIM2
CDC7,POLE3
CDC7,POLE4
LIN54,TFDP1
GTF2E1,GTF2F1
GTF2E1,POLR2E
GTF2E1,POLR2D
GTF2E1,GTF2H2
GTF2E1,POLR2C
GTF2E1,POLR2L
GTF2E1,POLR2F
GTF2E1,MNAT1
GTF2E1,POLR2H
GTF2E1,SSU72
GTF2E1,INTS12
GTF2E1,INTS10
GTF2E1,PCF11
GTF2E1,INTS8
GTF2E1,INTS1
GTF2E1,INTS7
GTF2E1,INTS3
GTF2E1,INTS2
GTF2E1,ZC3H8
GTF2E1,ICE1
GTF2E1,NABP1
GTF2E1,ELL3
GTF2E1,ICE2
GTF2E1,ELL2
GSK3B,MAPT
GSK3B,TP53
GSK3B,ILK
GSK3B,GYS1
GSK3B,PRKCZ
GSK3B,PPP2R5D
GSK3B,NFATC1
GSK3B,TSC1
GSK3B,HSF1
GSK3B,NFATC2
GSK3B,NR3C1
GSK3B,PPP2R5A
GSK3B,PPP2R5C
GSK3B,PARD6A
GSK3B,PPP2R5B
GSK3B,PSMC6
GSK3B,UBB
GSK3B,DPYSL3
GSK3B,CRMP1
GSK3B,PRKACA
GSK3B,PSMD7
GSK3B,PLXNA2
GSK3B,TAF1C
GSK3B,PSMC3
GSK3B,PSMD3
GSK3B,PTK2B
GSK3B,PSMD10
GSK3B,PSMA8
GSK3B,UBC
GSK3B,PSMD14
GSK3B,PSMD4
GSK3B,PLXNA4
GSK3B,PSMC1
GSK3B,DPYSL4
GSK3B,PSMA2
GSK3B,DPYSL5
GSK3B,PSMB7
GSK3B,SMARCA5
GSK3B,POLR2F
GSK3B,PLXNA1
GSK3B,PSMA1
GSK3B,PSME2
GSK3B,MAX
GSK3B,POLR2H
GSK3B,GYS2
GSK3B,PSMC4
GSK3B,PSMD5
GSK3B,PSMA4
GSK3B,PSME4
GSK3B,PSMD8
GSK3B,RPS27A
GSK3B,PSMB2
GSK3B,PLXNA3
GSK3B,PSMB11
GSK3B,PSMB8
GSK3B,PSME3
GSK3B,PSMA5
GSK3B,PSME1
GSK3B,PSMB6
GSK3B,POLR2E
GSK3B,PSMB9
GSK3B,POLR2L
GSK3B,SF3B1
GSK3B,TAF1A
GSK3B,PSMF1
GSK3B,TAF1B
GSK3B,POLR1E
GSK3B,TAF1D
GSK3B,MYBBP1A
PIK3R4,GABARAPL2
PIK3R4,GABARAP
PIK3R4,MAP1LC3C
PIK3R4,MAP1LC3A
PIK3R4,MAP1LC3B
CDC6,ORC2
CDC6,ORC6
CDC6,ORC4
CDC6,ORC3
CDC6,POLA1
CDC6,PRIM1
CDC6,PRIM2
CDC6,POLE3
CDC6,UBE2D1
CDC6,PSMA2
CDC6,PSMD14
CDC6,UBE2E1
CDC6,PSMC1
CDC6,PSME3
CDC6,PSMD3
CDC6,PSMD10
CDC6,PSMD5
CDC6,POLE4
CDC6,PSMB2
CDC6,PSMC3
CDC6,PSMA1
CDC6,PSMC4
CDC6,PSMD4
CDC6,PSMA4
CDC6,PSMD8
CDC6,PSMC6
CDC6,PSMA5
CDC6,PSMB9
CDC6,PSME2
CDC6,PSMB7
CDC6,PSME1
CDC6,PSMB6
CDC6,PSME4
CDC6,PSMA8
CDC6,PSMD7
CDC6,PSMB8
CDC6,PSMB11
PSMD3,UBC
PSMD3,UBB
PSMD3,RPS27A
PSMD3,TNKS2
PSMD3,TNKS
PSMD3,ODC1
PSMD3,OAZ3
PSMD3,OAZ2
PSMD3,OAZ1
PSMD3,SKP1
PSMD3,UBE2D1
PSMD3,WWP1
PSMD3,TP53
PSMD3,UBE2E1
PSMD3,RELA
PSMD3,SMURF2
PSMD3,PRICKLE1
PSMD3,PTEN
PSMD3,GTSE1
PSMD3,TNFRSF12A
PSMD3,RELB
PSMD3,ZSWIM8
PSMD3,TNFSF14
PSMD3,RUNX3
PSMD3,TNFSF13B
PSMD3,TNFSF12
PSMD3,TNFRSF11A
PSMD3,REL
PSMD3,GMNN
PSMD3,VHL
PSMD3,TNFRSF1B
PSMD3,TNFRSF13C
PSMD3,FBXO5
PSMD3,RNF146
IGFBP4,PAPPA
IGFBP4,PAPPA2
PSEN2,DNER
PSEN2,YBX1
COPS5,CUL3
COPS5,CUL1
COPS5,SKP1
COPS5,CUL5
COPS5,FBXO17
COPS5,BTBD1
COPS5,FBXO7
COPS5,DCAF4
COPS5,DTL
COPS5,VHL
COPS5,FBXL5
COPS5,KLHL22
COPS5,WDTC1
COPS5,FEM1B
COPS5,FBXO9
COPS5,DCAF6
COPS5,KLHL13
COPS5,FBXO11
COPS5,ERCC8
COPS5,DCAF11
COPS5,FBXW8
COPS5,FBXO22
COPS5,DDA1
COPS5,LRR1
COPS5,FBXO4
COPS5,FEM1C
COPS5,MCRS1
COPS5,FBXW4
COPS5,FEM1A
COPS5,NFRKB
COPS5,FBXW11
COPS5,FBXW2
COPS5,FBXW9
COPS5,FBXW10
COPS5,KCTD6
COPS5,FBXO31
COPS5,KLHL42
COPS5,ASB12
COPS5,ASB18
COPS5,ASB11
COPS5,ASB10
COPS5,ASB9
COPS5,FBXO32
COPS5,ASB6
COPS5,ASB16
COPS5,ASB7
COPS5,ASB5
COPS5,ASB15
COPS5,ASB13
COPS5,ANKRD9
COPS5,ASB8
COPS5,ASB1
COPS5,WDR5
COPS5,ASB4
COPS5,ASB14
COPS5,ASB2
COPS5,RUVBL1
COPS5,YY1
COPS5,KLHL9
COPS5,DCAF10
COPS5,RBBP5
COPS5,FBXL3
COPS5,FBXL18
COPS5,KLHL2
COPS5,FBXO6
COPS5,FBXW5
COPS5,SOCS2
COPS5,SOCS6
COPS5,FBXL19
COPS5,KLHL3
COPS5,FBXO2
COPS5,KLHL20
COPS5,KLHL41
COPS5,WSB2
COPS5,WSB1
COPS5,FBXL14
COPS5,FBXL12
COPS5,KLHL11
COPS5,KLHL21
COPS5,BTBD6
COPS5,KBTBD13
COPS5,SOCS3
COPS5,SPSB4
COPS5,DCAF7
COPS5,INO80E
COPS5,FBXO10
COPS5,FBXL16
COPS5,FBXL22
COPS5,INO80D
COPS5,SOCS5
COPS5,KLHL25
COPS5,GAN
COPS5,FBXL13
COPS5,KBTBD8
COPS5,FBXO40
COPS5,FBXL20
COPS5,FBXL15
COPS5,LMO7
COPS5,INO80B
COPS5,FBXL7
COPS5,KLHL5
COPS5,FBXL4
COPS5,FBXO41
COPS5,FBXW12
COPS5,FBXL8
COPS5,TULP4
COPS5,SPSB2
COPS5,FBXO44
COPS5,KCTD7
COPS5,FBXO30
COPS5,FBXO27
COPS5,DCAF17
COPS5,ASB17
COPS5,SPSB3
COPS5,TFPT
COPS5,DCAF16
COPS5,LRRC41
COPS5,NEURL2
COPS5,ZBTB16
COPS5,KBTBD6
COPS5,FBXO15
COPS5,DCAF5
COPS5,SPSB1
COPS5,KBTBD7
B2M,CD28
B2M,CD86
B2M,IL2RG
B2M,JUN
B2M,BTK
B2M,LCK
B2M,IL2RB
B2M,LCP2
B2M,PRKCQ
B2M,PTPN6
B2M,VAV1
B2M,VAV3
B2M,GRAP2
B2M,PAG1
B2M,PLCG2
B2M,PLCG1
B2M,CSK
B2M,LAT
B2M,SHC1
B2M,SEC24D
B2M,SEC24B
B2M,SEC23A
B2M,SEC24C
B2M,VAV2
B2M,SAR1B
ARPC5,WASL
ARPC5,WASF1
ARPC5,WASF2
ARPC5,WASF3
ARPC5,BRK1
ARPC5,MYO10
ARPC5,PACSIN1
ARPC5,SH3GL3
EXO1,TOP3A
EXO1,RTEL1
EXO1,GEN1
EXO1,TP53
EXO1,RPA3
MRPS18C,MRPL16
MRPS18C,MRPL32
MRPS18C,MRPL40
MRPS18C,MRPL30
MRPS18C,MRPL19
MRPS18C,MRPL13
MRPS18C,MRPL46
MRPS18C,MRPL3
MRPS18C,MRPL49
MRPS18C,MRPL33
MRPS18C,MRPL54
MRPS18C,MRPL34
MRPS18C,MRPL4
MRPS18C,MRPL48
MRPS18C,MRPL50
MRPS18C,MRPL18
MRPS18C,MRPL53
MRPS18C,MRPL35
MRPS18C,MRPL24
MRPS18C,MRPL39
MRPS18C,MRPL51
MRPS18C,GADD45GIP1
MRPS18C,MRPL9
MRPS18C,MRPL57
MRPS18C,MRPL55
MRPS18C,MRPL10
MRPS18C,MRPL12
MRPS18C,MRPL52
MRPS18C,OXA1L
RRAGB,TSC1
BBS10,BBS7
BBS10,BBS5
BBS10,TTC8
NPHP4,RAB8A
MRPS14,MRPL32
MRPS14,MRPL16
MRPS14,MRPL33
MRPS14,MRPL19
MRPS14,MRPL34
MRPS14,MRPL13
MRPS14,MRPL3
MRPS14,MRPL4
MRPS14,MRPL51
MRPS14,MRPL9
MRPS14,MRPL55
MRPS14,MRPL49
MRPS14,MRPL30
MRPS14,MRPL40
MRPS14,MRPL46
MRPS14,MRPL48
MRPS14,MRPL10
MRPS14,MRPL18
MRPS14,MRPL35
MRPS14,MRPL50
MRPS14,MRPL12
MRPS14,MRPL53
MRPS14,MRPL57
MRPS14,MRPL54
MRPS14,GADD45GIP1
MRPS14,MRPL39
MRPS14,MRPL52
MRPS14,OXA1L
UBC,UBE2S
UBC,USP5
UBC,UBE2D1
UBC,UBE2D3
UBC,WWP2
UBC,VCP
UBC,WWP1
UBC,UBE2A
UBC,UBXN7
UBC,UBA7
UBC,UBE2E1
UBC,UBE2T
UBC,XIAP
UBC,UBXN1
UBC,UBE2J2
UBC,ZNRF1
UBC,ZNRF2
UBC,USP45
UBC,ZNRF3
UBC,UBR2
UBC,WNK1
UBC,WSB1
UBC,VPS4B
UBC,WNT3A
UBC,UNKL
UBC,ZBP1
UBC,ZSWIM8
UBC,VPS37A
UBC,VPS37D
UBC,WNK3
UBC,XRCC1
SEC24B,SEC24D
SEC24B,SEC24C
NUP155,RANBP2
NUP155,NXF1
NUP155,UBE2I
NUP155,XPOT
NUP155,POLDIP3
NUP155,THOC5
NUP155,TOP2A
NUP155,IPO8
NUP155,THOC7
NUP155,CPSF2
NUP155,SLBP
NUP155,SNRPD1
NUP155,THOC3
NUP155,CPSF3
NUP155,SARNP
NUP155,SRRM1
NUP155,SNRPB
NUP155,FIP1L1
NUP155,PHAX
NUP155,SP100
NUP155,PML
NUP155,SNRPG
NUP155,SRSF6
NUP155,SRSF4
NUP155,SRSF3
NUP155,SRSF1
NUP155,SNRPD3
NUP155,GEMIN5
NUP155,SRSF9
NUP155,EIF4E
NUP155,THOC6
NUP155,SUMO3
NUP155,SNRPD2
NUP155,CPSF4
NUP155,SRSF5
NUP155,RBM8A
NUP155,SRSF11
NUP155,GEMIN8
NUP155,GEMIN7
NUP155,SNUPN
NUP155,ZC3H11A
NUP155,GEMIN4
NUP155,U2AF1L4
NUP155,GCKR
RFC1,XRCC1
RFC1,UBB
RFC1,UBA7
RFC1,RPS27A
YAP1,CTGF
RPS18,RPS29
RPS18,RPS27A
RPS18,RPS3
RPS18,RPS25
RPS18,RPS28
RPS18,RPS4X
RPS18,RPS8
RPS18,RPS21
RPS18,RPS5
RPS18,RPS2
RPS18,RPS19
RPS18,EIF2S3
RPS18,EIF2S2
RPS18,SPCS1
RPS18,SEC11A
RPS18,SPCS3
RPS18,SEC11C
BMP2,CHRD
BMP2,NOG
BMP2,BMPR1B
BMP2,BMPR2
BMP2,GREM2
BMP2,SMAD5
BMP2,SMAD6
BMP2,GREM1
BMP2,DLX5
BMP2,SMAD9
BMP2,RUNX2
BMP2,NKX2-5
BMP2,CBFB
PSMA2,UBB
PSMA2,RPS27A
PSMA2,SKP1
PSMA2,UBE2D1
PSMA2,GMNN
PSMA2,PTEN
PSMA2,PTTG1
PSMA2,UBE2E1
PSMA2,TP53
PSMA2,FBXO5
PSMA2,WWP1
PSMA2,SMURF2
PSMA2,TNKS2
PSMA2,TNKS
PSMA2,SPOP
PSMA2,RELA
PSMA2,ODC1
PSMA2,REL
PSMA2,RELB
PSMA2,GTSE1
PSMA2,VHL
PSMA2,ZSWIM8
PSMA2,TNFSF14
PSMA2,RUNX3
PSMA2,TNFSF13B
PSMA2,TNFSF12
PSMA2,TNFRSF11A
PSMA2,OAZ2
PSMA2,PRICKLE1
PSMA2,TNFRSF13C
PSMA2,TNFRSF1B
PSMA2,RNF146
PSMA2,TNFRSF12A
PSMA2,OAZ1
NFRKB,RAD23B
CDK5R1,MAPT
CDK5R1,NDEL1
CDK5R1,YWHAE
CDK5R1,PPP1R1B
CDK5R1,DPYSL5
CDK5R1,JUN
CDK5R1,TP53
CDK5R1,DPYSL4
CDK5R1,CRMP1
CDK5R1,NR3C1
CDK5R1,DPYSL3
CDK5R1,PRDX2
CDK5R1,PLXNA4
CDK5R1,PLXNA2
CDK5R1,RAC1
CDK5R1,PLXNA3
CDK5R1,GOLGA2
CDK5R1,FOXO3
CDK5R1,PRDX1
CDK5R1,PLXNA1
CDK5R1,LMNB1
WDR43,MPHOSPH10
WDR43,NOP14
WDR43,IMP3
WDR43,NOP56
WDR43,NOC4L
WDR43,PWP2
WDR43,IMP4
WDR43,RCL1
WDR43,UTP14A
WDR43,DDX49
WDR43,DHX37
WDR43,DDX47
WDR43,XRN2
SRRM1,NXF1
RPL12,RPL28
RPL12,RPL23
RPL12,RPS2
RPL12,RPS3
RPL12,RPS28
RPL12,RPL4
RPL12,RPL18A
RPL12,RPS4X
RPL12,RPL24
RPL12,RPL6
RPL12,RPS5
RPL12,RPL8
RPL12,RPS11
RPL12,RPL32
RPL12,RPL26
RPL12,RPS15A
RPL12,RPS13
RPL12,RPS14
RPL12,RPS8
RPL12,RPLP0
RPL12,RPS25
RPL12,RPL5
RPL12,RPS10
RPL12,RPL36A
RPL12,RPL18
RPL12,RPS19
RPL12,RPS12
RPL12,RPS21
RPL12,RPL35
RPL12,RPS27A
RPL12,RPS29
RPL12,EIF2S3
RPL12,EIF2S2
RPL12,SEC11A
RPL12,SPCS1
RPL12,SPCS3
RPL12,SEC11C
ORC2,POLA1
ORC2,PRIM2
ORC2,PRIM1
ORC2,POLE4
ORC2,POLE3
VCP,VCPKMT
POLR2L,TAF15
POLR2L,TAF10
POLR2L,SSB
POLR2L,RBBP5
POLR2L,TAF4
POLR2L,TAF13
POLR2L,SRSF10
POLR2L,TAF2
POLR2L,RPS27A
POLR2L,SSU72
POLR2L,ZC3H8
POLR2L,UBB
POLR2L,INTS12
POLR2L,WTAP
POLR2L,INTS1
POLR2L,INTS3
POLR2L,INTS8
POLR2L,WDR5
POLR2L,TAF3
POLR2L,XRCC1
POLR2L,INTS10
POLR2L,ICE1
POLR2L,ELL3
POLR2L,TAF4B
POLR2L,INTS7
POLR2L,ICE2
POLR2L,NABP1
POLR2L,ELL2
POLR2L,INTS2
BOP1,DDX49
BOP1,NOP14
BOP1,IMP4
BOP1,NOC4L
BOP1,DHX37
BOP1,MPHOSPH10
BOP1,DDX47
BOP1,PWP2
BOP1,TEX10
BOP1,UTP14A
BOP1,IMP3
BOP1,RCL1
BOP1,FCF1
BOP1,SENP3
BOP1,RPS14
BOP1,RRP36
BOP1,RRP7A
BOP1,NOL11
BOP1,RPS2
COL9A2,MMP3
COL9A2,MMP13
COL9A2,ITGA10
COL9A2,ITGB1
COL9A2,ITGA11
COL9A2,ITGA2
COL9A2,CRTAP
COL9A2,ITGA1
DPY30,PRMT6
DPY30,RUNX1
FANCD2,FANCE
FANCD2,FANCG
FANCD2,UBE2T
FANCD2,RAD17
FANCD2,TOPBP1
FANCD2,RAD9A
FANCD2,HUS1
FANCD2,RAD50
FANCD2,UBB
FANCD2,RAD1
FANCD2,RPS27A
PTTG1,UBE2D1
PTTG1,RPS27A
PTTG1,UBE2E1
WASF2,DIAPH3
ATR,RAD17
ATR,RAD9A
ATR,RAD1
ATR,HUS1
ATR,TP53
ATR,CLSPN
ATR,MCM2
ATR,RBBP8
ATR,FANCI
ATR,ERCC1
ATR,MCM7
ATR,SMC3
ATR,RAD9B
ATR,BARD1
ATR,SMC1A
ATR,TELO2
ATR,REC8
ATR,UBE2T
ATR,SYCP3
ATR,MCM8
ATR,YWHAZ
ATR,CCAR2
ATR,FANCG
ATR,ORC4
ATR,CDKN2D
ATR,SYCP2
ATR,FANCE
ATR,ORC3
ATR,ORC6
ATR,STAG2
ATR,STAG3
NUDT21,PCF11
NUDT21,FIP1L1
NUDT21,CPSF4
NUDT21,SRSF3
NUDT21,CSTF1
