Gene1,stId,name,Gene2,connected_driver_gene,gene_type,expression_matrix
CDKN1B,CDKN1B,CDKN1B,RHOB,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,RHOC,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,TERT,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,UBB,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,UBE2D1,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,UBE2E1,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,PSMB9,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,PSMC1,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,PSMC6,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,PSMD14,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,PSMD5,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,PSME1,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,PSME2,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,PSME3,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,PSMF1,,1,-0.0951544991589566
CDKN1B,CDKN1B,CDKN1B,VTN,,1,-0.0951544991589566
CEBPB,CEBPB,CEBPB,EHMT1,,3,-0.4052619895253427
CEBPB,CEBPB,CEBPB,EHMT2,,3,-0.4052619895253427
CEBPB,CEBPB,CEBPB,MAP3K11,,3,-0.4052619895253427
CENPA,CENPA,CENPA,PLK1,,3,4.036866029350477
CENPJ,CENPJ,CENPJ,RAB8A,,3,0.4841724789167416
CENPJ,CENPJ,CENPJ,PLK2,,3,0.4841724789167416
CEP135,CEP135,CEP135,RAB8A,,3,0.1167533664608865
CEP152,CEP152,CEP152,RAB8A,,3,0.92263503760459
CEP192,CEP192,CEP192,RAB8A,,3,0.1505984706500736
CEP250,CEP250,CEP250,RAB8A,,0,0.4465352464204587
CEP290,CEP290,CEP290,RAB8A,,3,-0.0908756922880788
CEP63,CEP63,CEP63,RAB8A,,3,-0.1303393810775157
CETN2,CETN2,CETN2,RAB8A,,3,-0.2902283629350203
CETN2,CETN2,CETN2,RPS27A,,3,-0.2902283629350203
CETN2,CETN2,CETN2,UBA52,,3,-0.2902283629350203
CETN2,CETN2,CETN2,UBB,,3,-0.2902283629350203
CETN2,CETN2,CETN2,UBC,,3,-0.2902283629350203
CETN2,CETN2,CETN2,INO80,,3,-0.2902283629350203
CETN2,CETN2,CETN2,INO80B,,3,-0.2902283629350203
CETN2,CETN2,CETN2,INO80D,,3,-0.2902283629350203
CETN2,CETN2,CETN2,INO80E,,3,-0.2902283629350203
CETN2,CETN2,CETN2,MCRS1,,3,-0.2902283629350203
CETN2,CETN2,CETN2,NFRKB,,3,-0.2902283629350203
CETN2,CETN2,CETN2,PCGF2,,3,-0.2902283629350203
CETN2,CETN2,CETN2,PHC1,,3,-0.2902283629350203
CETN2,CETN2,CETN2,PHC2,,3,-0.2902283629350203
CETN2,CETN2,CETN2,PHC3,,3,-0.2902283629350203
CETN2,CETN2,CETN2,PLK1,,3,-0.2902283629350203
CETN2,CETN2,CETN2,RING1,,3,-0.2902283629350203
CETN2,CETN2,CETN2,RNF111,,3,-0.2902283629350203
CETN2,CETN2,CETN2,RNF2,,3,-0.2902283629350203
CETN2,CETN2,CETN2,RUVBL1,,3,-0.2902283629350203
CETN2,CETN2,CETN2,TFPT,TFPT,2,-0.2902283629350203
CETN2,CETN2,CETN2,YY1,,3,-0.2902283629350203
CFL1,CFL1,CFL1,ACTA1,,3,0.6200239738223101
CFL1,CFL1,CFL1,LIMK1,,3,0.6200239738223101
CFL1,CFL1,CFL1,LIMK2,,3,0.6200239738223101
CFL1,CFL1,CFL1,SSH1,,3,0.6200239738223101
CFL1,CFL1,CFL1,SSH2,,3,0.6200239738223101
CFL1,CFL1,CFL1,SSH3,,3,0.6200239738223101
CFLAR,CFLAR,CFLAR,FASLG,FASLG,2,-0.2152535094848008
CFLAR,CFLAR,CFLAR,FAF1,,3,-0.2152535094848008
CFLAR,CFLAR,CFLAR,ITCH,,3,-0.2152535094848008
CHCHD1,CHCHD1,CHCHD1,MRPL10,,0,0.5904760368032724
CHCHD1,CHCHD1,CHCHD1,MRPL39,,0,0.5904760368032724
CHCHD1,CHCHD1,CHCHD1,MRPL55,,0,0.5904760368032724
CHCHD1,CHCHD1,CHCHD1,OXA1L,,0,0.5904760368032724
CHD3,CHD3,CHD3,EGR1,EGR1,2,-0.2201557583239038
CHD3,CHD3,CHD3,MAF1,,3,-0.2201557583239038
CHD3,CHD3,CHD3,TAF1C,,3,-0.2201557583239038
CHD3,CHD3,CHD3,TAF1D,,3,-0.2201557583239038
CHD3,CHD3,CHD3,UBTF,,3,-0.2201557583239038
CHD3,CHD3,CHD3,ZBED1,,3,-0.2201557583239038
CHEK1,CHEK1,CHEK1,E2F6,,3,2.1702920023063483
CHEK1,CHEK1,CHEK1,FANCA,FANCA,2,2.1702920023063483
CHEK1,CHEK1,CHEK1,FANCB,,3,2.1702920023063483
CHEK1,CHEK1,CHEK1,FANCC,FANCC,2,2.1702920023063483
CHEK1,CHEK1,CHEK1,FANCE,FANCE,2,2.1702920023063483
CHEK1,CHEK1,CHEK1,FANCG,FANCG,2,2.1702920023063483
CHEK1,CHEK1,CHEK1,HES1,,3,2.1702920023063483
CHEK1,CHEK1,CHEK1,RAD51,RAD51,2,2.1702920023063483
CHEK1,CHEK1,CHEK1,TP53,TP53,2,2.1702920023063483
CHEK1,CHEK1,CHEK1,TP73,,3,2.1702920023063483
CHEK1,CHEK1,CHEK1,UBE2T,,3,2.1702920023063483
CHEK1,CHEK1,CHEK1,WEE1,,3,2.1702920023063483
CHEK1,CHEK1,CHEK1,PPP2CA,,3,2.1702920023063483
CHEK1,CHEK1,CHEK1,PPP2R1A,PPP2R1A,2,2.1702920023063483
CHEK1,CHEK1,CHEK1,PPP2R2B,,3,2.1702920023063483
CHEK1,CHEK1,CHEK1,YWHAZ,,3,2.1702920023063483
CHEK2,CHEK2,CHEK2,FOXM1,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,HERC2,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,KAT5,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,MDC1,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,MDM2,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,MDM4,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,NBN,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,PIAS4,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,RAD50,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,RNF168,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,RNF8,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,SUMO1,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,TP53,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,TP53BP1,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,TTC5,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,UBE2N,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,UBE2V2,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,UIMC1,,1,0.7124489846930548
CHEK2,CHEK2,CHEK2,PLK3,,1,0.7124489846930548
CHMP2A,CHMP2A,CHMP2A,GABARAP,,3,-0.0400091255308746
CHMP2A,CHMP2A,CHMP2A,GABARAPL2,,3,-0.0400091255308746
CHMP2A,CHMP2A,CHMP2A,MAP1LC3A,,3,-0.0400091255308746
CHMP2A,CHMP2A,CHMP2A,MAP1LC3B,,3,-0.0400091255308746
CHMP2A,CHMP2A,CHMP2A,MAP1LC3C,,3,-0.0400091255308746
CHMP2A,CHMP2A,CHMP2A,RPS27A,,3,-0.0400091255308746
CHMP2A,CHMP2A,CHMP2A,UBA52,,3,-0.0400091255308746
CHMP2A,CHMP2A,CHMP2A,UBB,,3,-0.0400091255308746
CHMP2A,CHMP2A,CHMP2A,UBC,,3,-0.0400091255308746
CHMP2A,CHMP2A,CHMP2A,CHMP5,,3,-0.0400091255308746
CHMP2A,CHMP2A,CHMP2A,VPS4B,,3,-0.0400091255308746
CHMP2B,CHMP2B,CHMP2B,GABARAP,,3,-0.090082954797589
CHMP2B,CHMP2B,CHMP2B,GABARAPL1,,3,-0.090082954797589
CHMP2B,CHMP2B,CHMP2B,GABARAPL2,,3,-0.090082954797589
CHMP2B,CHMP2B,CHMP2B,MAP1LC3A,,3,-0.090082954797589
CHMP2B,CHMP2B,CHMP2B,MAP1LC3B,,3,-0.090082954797589
CHMP2B,CHMP2B,CHMP2B,MAP1LC3C,,3,-0.090082954797589
CHMP2B,CHMP2B,CHMP2B,RPS27A,,3,-0.090082954797589
CHMP2B,CHMP2B,CHMP2B,UBA52,,3,-0.090082954797589
CHMP2B,CHMP2B,CHMP2B,UBB,,3,-0.090082954797589
CHMP2B,CHMP2B,CHMP2B,UBC,,3,-0.090082954797589
CHMP2B,CHMP2B,CHMP2B,CHMP5,,3,-0.090082954797589
CHMP2B,CHMP2B,CHMP2B,VPS4B,,3,-0.090082954797589
CHMP3,CHMP3,CHMP3,CHMP5,,0,-0.5952376280915423
CHMP4A,CHMP4A,CHMP4A,GABARAP,,3,-0.3251361099005772
CHMP4A,CHMP4A,CHMP4A,MAP1LC3A,,3,-0.3251361099005772
CHMP4A,CHMP4A,CHMP4A,MAP1LC3B,,3,-0.3251361099005772
CHMP4A,CHMP4A,CHMP4A,MAP1LC3C,,3,-0.3251361099005772
CHMP4A,CHMP4A,CHMP4A,UBB,,3,-0.3251361099005772
CHMP4B,CHMP4B,CHMP4B,GABARAP,,3,0.0100013205513986
CHMP4B,CHMP4B,CHMP4B,GABARAPL2,,3,0.0100013205513986
CHMP4B,CHMP4B,CHMP4B,MAP1LC3A,,3,0.0100013205513986
CHMP4B,CHMP4B,CHMP4B,MAP1LC3B,,3,0.0100013205513986
CHMP4B,CHMP4B,CHMP4B,MAP1LC3C,,3,0.0100013205513986
CHMP4B,CHMP4B,CHMP4B,RPS27A,,3,0.0100013205513986
CHMP4B,CHMP4B,CHMP4B,UBB,,3,0.0100013205513986
CHMP4B,CHMP4B,CHMP4B,CHMP5,,3,0.0100013205513986
CHMP4B,CHMP4B,CHMP4B,VPS4B,,3,0.0100013205513986
CHMP4C,CHMP4C,CHMP4C,MAP1LC3C,,3,1.601309886686596
CHMP5,CHMP5,CHMP5,CHMP7,,3,0.2151317598222354
CHMP5,CHMP5,CHMP5,UBB,,3,0.2151317598222354
CHMP6,CHMP6,CHMP6,GABARAP,,3,0.0200568566790854
CHMP6,CHMP6,CHMP6,GABARAPL1,,3,0.0200568566790854
CHMP6,CHMP6,CHMP6,GABARAPL2,,3,0.0200568566790854
CHMP6,CHMP6,CHMP6,MAP1LC3A,,3,0.0200568566790854
CHMP6,CHMP6,CHMP6,MAP1LC3B,,3,0.0200568566790854
CHMP6,CHMP6,CHMP6,MAP1LC3C,,3,0.0200568566790854
CHMP6,CHMP6,CHMP6,RPS27A,,3,0.0200568566790854
CHMP6,CHMP6,CHMP6,UBA52,,3,0.0200568566790854
CHMP6,CHMP6,CHMP6,UBB,,3,0.0200568566790854
CHMP6,CHMP6,CHMP6,UBC,,3,0.0200568566790854
CHMP6,CHMP6,CHMP6,VPS4B,,3,0.0200568566790854
CHN1,CHN1,CHN1,KDELR3,,3,-0.12584957027426
CHST1,CHST1,CHST1,KERA,,3,0.0624592998482024
CHST1,CHST1,CHST1,OGN,,3,0.0624592998482024
CHST1,CHST1,CHST1,OMD,,3,0.0624592998482024
CHST1,CHST1,CHST1,PRELP,,3,0.0624592998482024
CHST11,CHST11,CHST11,CSPG4,,1,0.6035917599173674
CHST11,CHST11,CHST11,CSPG5,,1,0.6035917599173674
CHST11,CHST11,CHST11,NCAN,,1,0.6035917599173674
CHST12,CHST12,CHST12,CSPG4,,3,-0.0150493739231555
CHST12,CHST12,CHST12,CSPG5,,3,-0.0150493739231555
CHST12,CHST12,CHST12,NCAN,,3,-0.0150493739231555
CHST12,CHST12,CHST12,BCAN,,3,-0.0150493739231555
CHST14,CHST14,CHST14,CSPG4,,3,0.2907388383471114
CHST14,CHST14,CHST14,CSPG5,,3,0.2907388383471114
CHST14,CHST14,CHST14,NCAN,,3,0.2907388383471114
CHST14,CHST14,CHST14,BCAN,,3,0.2907388383471114
CHST15,CHST15,CHST15,CSPG4,,3,0.080729444163854
CHST15,CHST15,CHST15,CSPG5,,3,0.080729444163854
CHST15,CHST15,CHST15,NCAN,,3,0.080729444163854
CHST15,CHST15,CHST15,BCAN,,3,0.080729444163854
CHST7,CHST7,CHST7,CSPG4,,3,-0.903222641876304
CHST7,CHST7,CHST7,CSPG5,,3,-0.903222641876304
CHST7,CHST7,CHST7,NCAN,,3,-0.903222641876304
CHST7,CHST7,CHST7,BCAN,,3,-0.903222641876304
CHTOP,CHTOP,CHTOP,CLP1,CLP1,2,0.4252939805703702
CHTOP,CHTOP,CHTOP,NDC1,,3,0.4252939805703702
CHTOP,CHTOP,CHTOP,NUP35,,3,0.4252939805703702
CHTOP,CHTOP,CHTOP,NUP50,,3,0.4252939805703702
CHTOP,CHTOP,CHTOP,POM121,,3,0.4252939805703702
CHTOP,CHTOP,CHTOP,POM121C,,3,0.4252939805703702
CHTOP,CHTOP,CHTOP,RAE1,,3,0.4252939805703702
CHTOP,CHTOP,CHTOP,TPR,TPR,2,0.4252939805703702
CHUK,CHUK,CHUK,CYLD,CYLD,2,-0.5774509331143864
CHUK,CHUK,CHUK,IRF7,,3,-0.5774509331143864
CHUK,CHUK,CHUK,MAP3K8,,3,-0.5774509331143864
CHUK,CHUK,CHUK,NFKB2,NFKB2,2,-0.5774509331143864
CHUK,CHUK,CHUK,NFKBIB,,3,-0.5774509331143864
CHUK,CHUK,CHUK,NFKBIE,NFKBIE,2,-0.5774509331143864
CHUK,CHUK,CHUK,REL,REL,2,-0.5774509331143864
CHUK,CHUK,CHUK,RELB,,3,-0.5774509331143864
CHUK,CHUK,CHUK,TNIP2,,3,-0.5774509331143864
CHUK,CHUK,CHUK,UBB,,3,-0.5774509331143864
CHUK,CHUK,CHUK,FASLG,FASLG,2,-0.5774509331143864
CHUK,CHUK,CHUK,HMGB1,,3,-0.5774509331143864
CHUK,CHUK,CHUK,IFIH1,,3,-0.5774509331143864
CHUK,CHUK,CHUK,IL1A,,3,-0.5774509331143864
CHUK,CHUK,CHUK,MAP3K1,MAP3K1,2,-0.5774509331143864
CHUK,CHUK,CHUK,MAP3K14,,3,-0.5774509331143864
CHUK,CHUK,CHUK,MAP4K4,,3,-0.5774509331143864
CHUK,CHUK,CHUK,NGFR,,3,-0.5774509331143864
CHUK,CHUK,CHUK,NOD1,,3,-0.5774509331143864
CHUK,CHUK,CHUK,NOD2,,3,-0.5774509331143864
CHUK,CHUK,CHUK,PRKCA,,3,-0.5774509331143864
CHUK,CHUK,CHUK,PRKCB,PRKCB,2,-0.5774509331143864
CHUK,CHUK,CHUK,PRKCE,,3,-0.5774509331143864
CHUK,CHUK,CHUK,PRKCQ,,3,-0.5774509331143864
CHUK,CHUK,CHUK,PRKCZ,,3,-0.5774509331143864
CHUK,CHUK,CHUK,RIPK2,,3,-0.5774509331143864
CHUK,CHUK,CHUK,RIPK3,,3,-0.5774509331143864
CHUK,CHUK,CHUK,RNF135,,3,-0.5774509331143864
CHUK,CHUK,CHUK,SQSTM1,,3,-0.5774509331143864
CHUK,CHUK,CHUK,TAB3,,3,-0.5774509331143864
CHUK,CHUK,CHUK,TICAM1,,3,-0.5774509331143864
CHUK,CHUK,CHUK,TICAM2,,3,-0.5774509331143864
CHUK,CHUK,CHUK,TIRAP,,3,-0.5774509331143864
CHUK,CHUK,CHUK,TLR1,,3,-0.5774509331143864
CHUK,CHUK,CHUK,TLR2,,3,-0.5774509331143864
CHUK,CHUK,CHUK,TLR6,,3,-0.5774509331143864
CHUK,CHUK,CHUK,TNFAIP3,TNFAIP3,2,-0.5774509331143864
CHUK,CHUK,CHUK,TRIM25,,3,-0.5774509331143864
CHUK,CHUK,CHUK,UBE2V1,,3,-0.5774509331143864
CHUK,CHUK,CHUK,ZBP1,,3,-0.5774509331143864
CIAO1,CIAO1,CIAO1,NUBP1,,3,0.4304463247459509
CIAO1,CIAO1,CIAO1,NUBP2,,3,0.4304463247459509
CIAO1,CIAO1,CIAO1,RTEL1,,3,0.4304463247459509
CIAPIN1,CIAPIN1,CIAPIN1,NUBP1,,3,0.4304969595683889
CIAPIN1,CIAPIN1,CIAPIN1,NUBP2,,3,0.4304969595683889
CIITA,CIITA,CIITA,HLA-DQA2,,1,-0.3076660385324367
CISH,CISH,CISH,STAT4,,3,0.0200701093646723
CIT,CIT,CIT,MYH10,,3,1.5207585950724385
CIT,CIT,CIT,MYH14,,3,1.5207585950724385
CIT,CIT,CIT,RHOB,,3,1.5207585950724385
CITED2,CITED2,CITED2,CREBBP,CREBBP,2,-1.1061426850143716
CITED2,CITED2,CITED2,EPAS1,EPAS1,2,-1.1061426850143716
CITED2,CITED2,CITED2,HIF3A,,3,-1.1061426850143716
CITED2,CITED2,CITED2,PPARA,,3,-1.1061426850143716
CKAP5,CKAP5,CKAP5,RAB8A,,3,0.2904847394249067
CKAP5,CKAP5,CKAP5,ESPL1,,3,0.2904847394249067
CKAP5,CKAP5,CKAP5,ILK,,3,0.2904847394249067
CKAP5,CKAP5,CKAP5,PLK1,,3,0.2904847394249067
CLCF1,CLCF1,CLCF1,LIFR,LIFR,2,-0.7651277350942206
CLNS1A,CLNS1A,CLNS1A,GEMIN5,,3,0.3051326709623511
CLOCK,CLOCK,CLOCK,CRY1,,3,-0.5184109527375196
CLOCK,CLOCK,CLOCK,CRY2,,3,-0.5184109527375196
CLOCK,CLOCK,CLOCK,HDAC3,,3,-0.5184109527375196
CLOCK,CLOCK,CLOCK,NCOR1,NCOR1,2,-0.5184109527375196
CLOCK,CLOCK,CLOCK,NR1D1,,3,-0.5184109527375196
CLOCK,CLOCK,CLOCK,PER3,,3,-0.5184109527375196
CLOCK,CLOCK,CLOCK,RORA,,3,-0.5184109527375196
CLOCK,CLOCK,CLOCK,BHLHE40,,3,-0.5184109527375196
CLOCK,CLOCK,CLOCK,CSNK1D,,3,-0.5184109527375196
CLOCK,CLOCK,CLOCK,CSNK1E,,3,-0.5184109527375196
CLP1,CLP1,CLP1,DDX39A,,1,0.3666262962832141
CLP1,CLP1,CLP1,PABPN1,,1,0.3666262962832141
CLP1,CLP1,CLP1,POLDIP3,,1,0.3666262962832141
CLP1,CLP1,CLP1,SARNP,,1,0.3666262962832141
CLP1,CLP1,CLP1,SRSF11,,1,0.3666262962832141
CLP1,CLP1,CLP1,SRSF4,,1,0.3666262962832141
CLP1,CLP1,CLP1,SRSF5,,1,0.3666262962832141
CLP1,CLP1,CLP1,U2AF1L4,,1,0.3666262962832141
CLP1,CLP1,CLP1,ZC3H11A,,1,0.3666262962832141
CLTA,CLTA,CLTA,DNM2,DNM2,2,0.4051018721756267
CLTA,CLTA,CLTA,EPN1,,3,0.4051018721756267
CLTA,CLTA,CLTA,EPN2,,3,0.4051018721756267
CLTA,CLTA,CLTA,GGA3,,3,0.4051018721756267
CLTA,CLTA,CLTA,GPLD1,,3,0.4051018721756267
CLTA,CLTA,CLTA,KDELR1,,3,0.4051018721756267
CLTA,CLTA,CLTA,RPS6KA2,,3,0.4051018721756267
CLTA,CLTA,CLTA,RPS6KA4,,3,0.4051018721756267
CLTA,CLTA,CLTA,UBQLN2,,3,0.4051018721756267
CLTB,CLTB,CLTB,EPN1,,3,-0.3801120081602173
CLTB,CLTB,CLTB,EPN2,,3,-0.3801120081602173
CLTB,CLTB,CLTB,GGA3,,3,-0.3801120081602173
CLTB,CLTB,CLTB,GPLD1,,3,-0.3801120081602173
CLTB,CLTB,CLTB,KDELR1,,3,-0.3801120081602173
CLTB,CLTB,CLTB,UBQLN2,,3,-0.3801120081602173
CLTC,CLTC,CLTC,FZD2,,1,-0.0300058967386144
CLTC,CLTC,CLTC,FZD5,,1,-0.0300058967386144
CLTC,CLTC,CLTC,ROR2,,1,-0.0300058967386144
CLTC,CLTC,CLTC,DNAL4,,1,-0.0300058967386144
CLTC,CLTC,CLTC,DNM2,,1,-0.0300058967386144
CLTC,CLTC,CLTC,EPN1,,1,-0.0300058967386144
CLTC,CLTC,CLTC,EPN2,,1,-0.0300058967386144
CLTC,CLTC,CLTC,RPS6KA2,,1,-0.0300058967386144
CLTC,CLTC,CLTC,RPS6KA3,,1,-0.0300058967386144
CLTC,CLTC,CLTC,RPS6KA4,,1,-0.0300058967386144
CLTC,CLTC,CLTC,UBQLN2,,1,-0.0300058967386144
CLTCL1,CLTCL1,CLTCL1,EPN1,,1,-0.0051270125307815
CLTCL1,CLTCL1,CLTCL1,EPN2,,1,-0.0051270125307815
CLTCL1,CLTCL1,CLTCL1,UBQLN2,,1,-0.0051270125307815
CNOT1,CNOT1,CNOT1,EIF4A2,EIF4A2,2,-0.1350599546146422
CNOT1,CNOT1,CNOT1,PAIP1,,3,-0.1350599546146422
CNOT10,CNOT10,CNOT10,EIF4E,,0,0.3858290300245888
CNOT10,CNOT10,CNOT10,EIF4G1,,0,0.3858290300245888
CNOT10,CNOT10,CNOT10,PABPC1,PABPC1,0,0.3858290300245888
CNOT10,CNOT10,CNOT10,PAIP1,,0,0.3858290300245888
CNOT11,CNOT11,CNOT11,EIF4A1,,0,0.4756666178307775
CNOT11,CNOT11,CNOT11,EIF4A2,EIF4A2,0,0.4756666178307775
CNOT11,CNOT11,CNOT11,EIF4A3,,0,0.4756666178307775
CNOT11,CNOT11,CNOT11,EIF4E,,0,0.4756666178307775
CNOT11,CNOT11,CNOT11,EIF4G1,,0,0.4756666178307775
CNOT11,CNOT11,CNOT11,PABPC1,PABPC1,0,0.4756666178307775
CNOT11,CNOT11,CNOT11,PAIP1,,0,0.4756666178307775
CNOT2,CNOT2,CNOT2,EIF4A1,,3,0.0100248907318838
CNOT2,CNOT2,CNOT2,EIF4A2,EIF4A2,2,0.0100248907318838
CNOT2,CNOT2,CNOT2,EIF4A3,,3,0.0100248907318838
CNOT2,CNOT2,CNOT2,EIF4E,,3,0.0100248907318838
CNOT2,CNOT2,CNOT2,EIF4G1,,3,0.0100248907318838
CNOT2,CNOT2,CNOT2,PABPC1,PABPC1,2,0.0100248907318838
CNOT2,CNOT2,CNOT2,PAIP1,,3,0.0100248907318838
CNOT3,CNOT3,CNOT3,EIF4A2,,1,0.5006558369959386
CNOT3,CNOT3,CNOT3,EIF4E,,1,0.5006558369959386
CNOT3,CNOT3,CNOT3,EIF4G1,,1,0.5006558369959386
CNOT3,CNOT3,CNOT3,PABPC1,,1,0.5006558369959386
CNOT3,CNOT3,CNOT3,PAIP1,,1,0.5006558369959386
CNOT4,CNOT4,CNOT4,EIF4A1,,3,-0.5375559844825131
CNOT4,CNOT4,CNOT4,EIF4A2,EIF4A2,2,-0.5375559844825131
CNOT4,CNOT4,CNOT4,EIF4A3,,3,-0.5375559844825131
CNOT4,CNOT4,CNOT4,EIF4E,,3,-0.5375559844825131
CNOT4,CNOT4,CNOT4,EIF4G1,,3,-0.5375559844825131
CNOT4,CNOT4,CNOT4,PABPC1,PABPC1,2,-0.5375559844825131
CNOT4,CNOT4,CNOT4,PAIP1,,3,-0.5375559844825131
CNOT6,CNOT6,CNOT6,EIF4A2,EIF4A2,2,0.1154636178921755
CNOT6,CNOT6,CNOT6,EIF4A3,,3,0.1154636178921755
CNOT6,CNOT6,CNOT6,EIF4E,,3,0.1154636178921755
CNOT6,CNOT6,CNOT6,EIF4G1,,3,0.1154636178921755
CNOT6,CNOT6,CNOT6,PABPC1,PABPC1,2,0.1154636178921755
CNOT6,CNOT6,CNOT6,PAIP1,,3,0.1154636178921755
CNOT6L,CNOT6L,CNOT6L,PAIP1,,3,-0.6530996326128524
CNOT7,CNOT7,CNOT7,EIF4A1,,3,0.1151497639385061
CNOT7,CNOT7,CNOT7,EIF4A2,EIF4A2,2,0.1151497639385061
CNOT7,CNOT7,CNOT7,EIF4A3,,3,0.1151497639385061
CNOT7,CNOT7,CNOT7,EIF4E,,3,0.1151497639385061
CNOT7,CNOT7,CNOT7,EIF4G1,,3,0.1151497639385061
CNOT7,CNOT7,CNOT7,PABPC1,PABPC1,2,0.1151497639385061
CNOT7,CNOT7,CNOT7,PAIP1,,3,0.1151497639385061
CNOT8,CNOT8,CNOT8,PAIP1,,3,-0.090132960891997
COL12A1,COL12A1,COL12A1,MMP12,,3,0.7611526310413117
COL18A1,COL18A1,COL18A1,CTSB,,3,-0.6606070479936275
COL18A1,COL18A1,COL18A1,CTSD,,3,-0.6606070479936275
COL18A1,COL18A1,COL18A1,CTSK,,3,-0.6606070479936275
COL1A1,COL1A1,COL1A1,ITGA1,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,ITGA11,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,ITGA2,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,ITGAV,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,ITGB1,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,ITGB3,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,SDC1,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,CRTAP,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,P4HA1,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,P4HA2,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,P4HA3,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,P4HB,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,PCOLCE,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,PCOLCE2,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,PPIB,,1,-0.2650297742850643
COL1A1,COL1A1,COL1A1,TLL1,,1,-0.2650297742850643
COL1A2,COL1A2,COL1A2,ITGA1,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,ITGA11,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,ITGA2,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,ITGAV,ITGAV,2,-0.5000532728933155
COL1A2,COL1A2,COL1A2,ITGB1,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,ITGB3,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,SDC1,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,CRTAP,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,P4HA1,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,P4HA2,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,P4HA3,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,P4HB,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,PCOLCE,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,PCOLCE2,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,PPIB,,3,-0.5000532728933155
COL1A2,COL1A2,COL1A2,TLL1,,3,-0.5000532728933155
COL3A1,COL3A1,COL3A1,ITGA2,,1,-0.2550402543577594
COL3A1,COL3A1,COL3A1,CRTAP,,1,-0.2550402543577594
COL3A1,COL3A1,COL3A1,P4HA1,,1,-0.2550402543577594
COL3A1,COL3A1,COL3A1,P4HA2,,1,-0.2550402543577594
COL3A1,COL3A1,COL3A1,P4HA3,,1,-0.2550402543577594
COL3A1,COL3A1,COL3A1,PCOLCE,,1,-0.2550402543577594
